tx_id,src_id,dst_id,amount,timestamp,description,embedding
tx_90301,acc_3432,acc_3433,10618.49,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90302,acc_3433,acc_3434,11847.35,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90303,acc_3434,acc_3435,7504.76,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90304,acc_3435,acc_3436,11777.0,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90305,acc_3436,acc_3437,11055.57,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90306,acc_3437,acc_3432,10155.67,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90307,acc_7666,acc_7667,11315.21,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90308,acc_7667,acc_7668,11725.07,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90309,acc_7668,acc_7669,11310.94,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90310,acc_7669,acc_7670,11571.52,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90311,acc_7670,acc_7671,9366.15,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90312,acc_7671,acc_7672,11196.04,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90313,acc_7672,acc_7666,11512.59,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90314,acc_3937,acc_3938,11422.97,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90315,acc_3938,acc_3939,12298.91,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90316,acc_3939,acc_3940,9782.98,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90317,acc_3940,acc_3941,10723.66,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90318,acc_3941,acc_3942,9995.22,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90319,acc_3942,acc_3943,8100.55,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90320,acc_3943,acc_3937,9049.16,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90321,acc_8972,acc_8973,9030.11,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90322,acc_8973,acc_8974,8522.35,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90323,acc_8974,acc_8975,8651.84,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90324,acc_8975,acc_8972,11461.24,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90325,acc_6983,acc_6984,8217.0,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90326,acc_6984,acc_6985,12257.33,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90327,acc_6985,acc_6986,8608.58,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90328,acc_6986,acc_6987,9199.5,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90329,acc_6987,acc_6983,10530.74,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90330,acc_9445,acc_9446,10329.79,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90331,acc_9446,acc_9447,11133.91,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90332,acc_9447,acc_9448,8721.03,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90333,acc_9448,acc_9449,9014.67,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90334,acc_9449,acc_9450,8639.19,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90335,acc_9450,acc_9451,9421.95,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90336,acc_9451,acc_9445,11270.06,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90337,acc_5808,acc_5809,10615.06,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90338,acc_5809,acc_5810,12098.07,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90339,acc_5810,acc_5811,10763.8,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90340,acc_5811,acc_5812,11881.84,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90341,acc_5812,acc_5808,10473.38,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90342,acc_6761,acc_6762,8064.24,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90343,acc_6762,acc_6763,12216.51,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90344,acc_6763,acc_6764,11958.37,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90345,acc_6764,acc_6761,8756.23,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90346,acc_4101,acc_4102,8578.45,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90347,acc_4102,acc_4103,11594.16,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90348,acc_4103,acc_4104,7647.4,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90349,acc_4104,acc_4105,9197.81,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90350,acc_4105,acc_4106,12459.67,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90351,acc_4106,acc_4101,8622.97,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90352,acc_2008,acc_2009,11428.59,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90353,acc_2009,acc_2010,8478.87,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90354,acc_2010,acc_2011,9453.22,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90355,acc_2011,acc_2012,11449.41,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90356,acc_2012,acc_2008,10300.01,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90357,acc_443,acc_444,10586.7,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90358,acc_444,acc_445,8307.03,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90359,acc_445,acc_446,8186.96,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90360,acc_446,acc_443,9180.27,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90361,acc_4276,acc_4277,10486.51,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90362,acc_4277,acc_4278,8201.01,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90363,acc_4278,acc_4279,11140.35,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90364,acc_4279,acc_4280,11906.19,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90365,acc_4280,acc_4276,10363.41,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90366,acc_2295,acc_2296,10306.34,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90367,acc_2296,acc_2297,11277.21,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90368,acc_2297,acc_2298,10048.21,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90369,acc_2298,acc_2299,10394.09,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90370,acc_2299,acc_2295,9207.82,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90371,acc_8770,acc_8771,8362.91,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90372,acc_8771,acc_8772,8633.74,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90373,acc_8772,acc_8773,11104.38,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90374,acc_8773,acc_8774,8855.37,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90375,acc_8774,acc_8775,9617.31,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90376,acc_8775,acc_8776,10511.91,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90377,acc_8776,acc_8770,9563.03,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90378,acc_9698,acc_9699,9503.01,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90379,acc_9699,acc_9700,8316.2,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90380,acc_9700,acc_9701,11999.1,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90381,acc_9701,acc_9702,9438.96,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90382,acc_9702,acc_9703,7510.47,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90383,acc_9703,acc_9704,11726.9,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90384,acc_9704,acc_9698,8989.24,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90385,acc_8455,acc_8456,11555.99,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90386,acc_8456,acc_8457,12366.86,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90387,acc_8457,acc_8458,12332.81,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90388,acc_8458,acc_8455,12419.35,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90389,acc_8450,acc_8451,11027.2,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90390,acc_8451,acc_8452,12158.12,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90391,acc_8452,acc_8453,11657.5,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90392,acc_8453,acc_8454,11966.46,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90393,acc_8454,acc_8455,10083.87,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90394,acc_8455,acc_8456,8110.32,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90395,acc_8456,acc_8450,10419.14,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90396,acc_3163,acc_3164,10957.95,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90397,acc_3164,acc_3165,9066.31,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90398,acc_3165,acc_3166,9944.3,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90399,acc_3166,acc_3167,7738.19,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90400,acc_3167,acc_3168,8763.15,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90401,acc_3168,acc_3163,12240.57,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90402,acc_469,acc_470,8745.76,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90403,acc_470,acc_471,9594.38,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90404,acc_471,acc_472,11745.97,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90405,acc_472,acc_473,10260.41,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90406,acc_473,acc_474,10349.81,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
