tx_id,src_id,dst_id,amount,timestamp,description,embedding
tx_90015,acc_8250,acc_8592,8145.01,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90016,acc_8592,acc_53,11990.07,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90017,acc_2201,acc_3127,8495.64,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90018,acc_3127,acc_7364,12011.59,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90019,acc_7364,acc_2909,8627.52,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90020,acc_2909,acc_6837,12200.38,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90021,acc_6837,acc_2201,10812.85,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90022,acc_5426,acc_4845,7518.79,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90023,acc_4845,acc_723,7502.22,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90024,acc_723,acc_8435,7950.88,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90025,acc_8435,acc_5426,11847.33,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90026,acc_7453,acc_1716,9296.74,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90027,acc_1716,acc_5221,10128.25,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90028,acc_5221,acc_4120,10715.11,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90029,acc_4120,acc_3317,8736.46,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90030,acc_3317,acc_6393,7521.83,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90031,acc_6393,acc_7453,7926.66,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90032,acc_581,acc_6228,9324.21,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90033,acc_6228,acc_8624,8165.07,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90034,acc_8624,acc_8644,12410.41,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90035,acc_8644,acc_9073,8855.31,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90036,acc_9073,acc_1273,8907.86,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90037,acc_1273,acc_581,11325.05,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90038,acc_8384,acc_1461,10018.58,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90039,acc_1461,acc_8912,9443.69,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90040,acc_8912,acc_3874,12390.48,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90041,acc_3874,acc_3317,8569.04,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90042,acc_3317,acc_8705,11178.84,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90043,acc_8705,acc_8384,7817.3,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90044,acc_947,acc_8235,12452.07,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90045,acc_8235,acc_4773,11582.09,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90046,acc_4773,acc_4055,8463.83,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90047,acc_4055,acc_7159,8276.32,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90048,acc_7159,acc_9681,11695.42,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90049,acc_9681,acc_7686,8110.91,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90050,acc_7686,acc_947,8443.22,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90051,acc_424,acc_1394,9507.22,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90052,acc_1394,acc_6228,9324.71,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90053,acc_6228,acc_5529,8723.96,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90054,acc_5529,acc_9330,9159.91,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90055,acc_9330,acc_424,10819.84,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90056,acc_1457,acc_1814,9813.26,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90057,acc_1814,acc_9785,8467.23,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90058,acc_9785,acc_2447,11721.62,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90059,acc_2447,acc_1457,11957.02,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90060,acc_375,acc_1972,9808.4,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90061,acc_1972,acc_387,10042.74,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90062,acc_387,acc_4074,9594.16,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90063,acc_4074,acc_9845,9010.48,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90064,acc_9845,acc_170,8219.23,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90065,acc_170,acc_375,8630.81,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90066,acc_8944,acc_2708,8082.32,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90067,acc_2708,acc_974,8172.75,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90068,acc_974,acc_9592,8164.33,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90069,acc_9592,acc_7948,8615.77,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90070,acc_7948,acc_2854,7956.37,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90071,acc_2854,acc_8944,11567.01,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90072,acc_1184,acc_3389,12166.5,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90073,acc_3389,acc_53,8076.74,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90074,acc_53,acc_8198,8017.83,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90075,acc_8198,acc_1184,11384.62,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90076,acc_6966,acc_2504,12415.16,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90077,acc_2504,acc_7275,11059.07,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90078,acc_7275,acc_1624,11727.7,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90079,acc_1624,acc_6966,8899.92,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90080,acc_3431,acc_2178,8815.0,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90081,acc_2178,acc_8209,11724.87,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90082,acc_8209,acc_9713,10304.85,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90083,acc_9713,acc_2854,8725.58,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90084,acc_2854,acc_3049,10421.11,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90085,acc_3049,acc_3431,11601.82,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90086,acc_3339,acc_1639,12459.26,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90087,acc_1639,acc_7857,9729.56,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90088,acc_7857,acc_4607,11653.96,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90089,acc_4607,acc_7635,10418.1,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90090,acc_7635,acc_1248,12206.12,2024-01-01T12:00:00,offshore transfer to tax haven,0.3354588747024536|0.535832405090332|0.8962000608444214|0.9040831327438354|0.7957221269607544|0.13063232600688934|0.20053112506866455|0.5797425508499146
tx_90091,acc_1248,acc_195,8795.97,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90092,acc_195,acc_3339,11012.56,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90093,acc_2463,acc_2601,10291.9,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90094,acc_2601,acc_9575,10320.43,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90095,acc_9575,acc_3112,7708.43,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90096,acc_3112,acc_6050,9850.1,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90097,acc_6050,acc_2463,12346.84,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90098,acc_334,acc_2567,8593.89,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90099,acc_2567,acc_6043,8005.36,2024-01-01T12:00:00,round-trip transaction,0.49452438950538635|0.6610378623008728|0.9613661766052246|0.48652133345603943|0.16690754890441895|0.3122021555900574|0.6107506155967712|0.41790771484375
tx_90100,acc_6043,acc_7378,7991.3,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90101,acc_7378,acc_3591,10681.81,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90102,acc_3591,acc_334,10251.3,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90103,acc_6981,acc_5741,9537.14,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90104,acc_5741,acc_7982,11287.19,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90105,acc_7982,acc_1585,10296.99,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90106,acc_1585,acc_7424,8198.48,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90107,acc_7424,acc_6981,9141.45,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90108,acc_6237,acc_1143,12335.1,2024-01-01T12:00:00,shell company payment,0.5747149586677551|0.25125250220298767|0.8648430109024048|0.1363816261291504|0.3268207311630249|0.43060746788978577|0.1474243551492691|0.09917276352643967
tx_90109,acc_1143,acc_8143,12482.43,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90110,acc_8143,acc_5457,11119.94,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90111,acc_5457,acc_1960,9593.36,2024-01-01T12:00:00,structuring deposit below threshold,0.015561695210635662|0.9960173964500427|0.7905386090278625|0.3885985016822815|0.4883720874786377|0.7861596345901489|0.07348134368658066|0.5417303442955017
tx_90112,acc_1960,acc_6237,11725.11,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90113,acc_3778,acc_6708,7681.7,2024-01-01T12:00:00,layered transfer via intermediary,0.11232969164848328|0.18115782737731934|0.2512912452220917|0.8549295663833618|0.8314007520675659|0.9641883969306946|0.5086520314216614|0.450801283121109
tx_90114,acc_6708,acc_389,11630.98,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
tx_90115,acc_389,acc_5587,10287.5,2024-01-01T12:00:00,high-value cross-border wire,0.7645555138587952|0.9969177842140198|0.11546910554170609|0.3026147782802582|0.6523883938789368|0.585801362991333|0.19824202358722687|0.634227454662323
tx_90116,acc_5587,acc_2890,9516.81,2024-01-01T12:00:00,dormant account sudden activity,0.09570565074682236|0.24545806646347046|0.616956889629364|0.6823961138725281|0.6397320628166199|0.08319433778524399|0.9039698839187622|0.2902640998363495
tx_90117,acc_2890,acc_8975,7570.52,2024-01-01T12:00:00,rapid movement of funds between accounts,0.3340839743614197|0.6522120833396912|0.4539414644241333|0.33819061517715454|0.7321610450744629|0.41455012559890747|0.7218261957168579|0.4635797142982483
