tx_id,src_id,dst_id,amount,timestamp,description,embedding
tx_90335,acc_8237,acc_8238,11115.66,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90336,acc_8238,acc_8234,9993.18,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90337,acc_5420,acc_5421,11299.77,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90338,acc_5421,acc_5422,10795.43,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90339,acc_5422,acc_5423,9732.62,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90340,acc_5423,acc_5420,10323.63,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90341,acc_9521,acc_9522,8286.19,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90342,acc_9522,acc_9523,9158.06,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90343,acc_9523,acc_9524,11141.79,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90344,acc_9524,acc_9525,10502.84,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90345,acc_9525,acc_9526,8945.49,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90346,acc_9526,acc_9521,8977.65,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90347,acc_4413,acc_4414,10124.09,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90348,acc_4414,acc_4415,11282.44,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90349,acc_4415,acc_4416,8256.23,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90350,acc_4416,acc_4417,8340.08,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90351,acc_4417,acc_4418,8769.52,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90352,acc_4418,acc_4413,8400.31,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90353,acc_7476,acc_7477,10601.32,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90354,acc_7477,acc_7478,11153.75,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90355,acc_7478,acc_7479,12432.19,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90356,acc_7479,acc_7480,9473.37,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90357,acc_7480,acc_7476,11555.74,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90358,acc_979,acc_980,7710.31,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90359,acc_980,acc_981,9405.6,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90360,acc_981,acc_982,11731.48,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90361,acc_982,acc_983,10385.75,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90362,acc_983,acc_984,9964.38,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90363,acc_984,acc_979,11254.67,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90364,acc_7019,acc_7020,12442.42,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90365,acc_7020,acc_7021,9933.68,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90366,acc_7021,acc_7022,10777.27,2024-01-01T13:00:00,merchant settlement payout,0.2787591516971588|0.7976254820823669|0.14438168704509735|0.14570657908916473|0.12100991606712341|0.44715461134910583|0.30940431356430054|0.4788595736026764
tx_90367,acc_7022,acc_7023,9145.12,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90368,acc_7023,acc_7024,12261.16,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90369,acc_7024,acc_7025,9267.1,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90370,acc_7025,acc_7019,8956.14,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90371,acc_5974,acc_5975,8680.41,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90372,acc_5975,acc_5976,8260.09,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90373,acc_5976,acc_5977,11610.4,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90374,acc_5977,acc_5974,11919.44,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90375,acc_4675,acc_4676,10132.95,2024-01-01T13:00:00,loan disbursement,0.28862276673316956|0.8511751294136047|0.88099604845047|0.7732357382774353|0.42601075768470764|0.023797087371349335|0.8137398958206177|0.701734185218811
tx_90376,acc_4676,acc_4677,7918.6,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90377,acc_4677,acc_4678,7617.33,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90378,acc_4678,acc_4679,11322.91,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90379,acc_4679,acc_4680,11635.65,2024-01-01T13:00:00,dividend distribution,0.8074793219566345|0.31430375576019287|0.11603902280330658|0.2399078607559204|0.8023321628570557|0.34044766426086426|0.043905045837163925|0.7583754658699036
tx_90380,acc_4680,acc_4681,8251.08,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90381,acc_4681,acc_4675,8159.6,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90382,acc_3416,acc_3417,9709.87,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90383,acc_3417,acc_3418,12477.45,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90384,acc_3418,acc_3419,7761.15,2024-01-01T13:00:00,intercompany treasury sweep,0.5293136239051819|0.47226735949516296|0.1729045808315277|0.4806453287601471|0.002571074990555644|0.34117624163627625|0.8096591830253601|0.6111971735954285
tx_90385,acc_3419,acc_3420,12176.56,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
tx_90386,acc_3420,acc_3421,7885.78,2024-01-01T13:00:00,property purchase completion,0.7062879800796509|0.288995623588562|0.865757405757904|0.13365520536899567|0.274323433637619|0.4068728983402252|0.040509000420570374|0.8134048581123352
tx_90387,acc_3421,acc_3416,9944.29,2024-01-01T13:00:00,supplier invoice settlement,0.8492782711982727|0.2675173878669739|0.3748365044593811|0.2579595744609833|0.3542015552520752|0.5505072474479675|0.6175530552864075|0.3694726228713989
tx_90388,acc_3300,acc_3301,9406.38,2024-01-01T13:00:00,payroll batch funding,0.03727298602461815|0.17709051072597504|0.09594503045082092|0.8384945392608643|0.7585216760635376|0.8002722263336182|0.1872527152299881|0.9334840774536133
tx_90389,acc_3301,acc_3302,10043.95,2024-01-01T13:00:00,fleet lease payment,0.9750179052352905|0.3877961337566376|0.8340364694595337|0.3926515579223633|0.1809476763010025|0.8078835606575012|0.5650008320808411|0.7609233856201172
